,ID,vendor+AF8-id,pickup+AF8-loc,drop+AF8-loc,driver+AF8-tip,mta+AF8-tax,distance,pickup+AF8-time,drop+AF8-time,num+AF8-passengers,toll+AF8-amount,payment+AF8-method,rate+AF8-code,stored+AF8-flag,extra+AF8-charges,improvement+AF8-charge,total+AF8-amount
175,175,1,162.0,140.0,0.0,0.5,1.9,4/4/2017 9:59,4/4/2017 10:18,1.0,0.0,2.0,1.0,N,0.0,0.3,13.8
176,176,1,74.0,237.0,2.05,0.5,2.5,4/4/2017 6:45,4/4/2017 6:53,1.0,0.0,1.0,1.0,N,0.0,0.3,12.35
177,177,1,234.0,158.0,1.85,0.5,1.0,4/6/2017 16:34,4/6/2017 16:43,1.0,0.0,1.0,1.0,N,1.0,0.3,11.15
178,178,1,238.0,162.0,3.45,0.5,2.9,4/3/2017 8:03,4/3/2017 8:28,1.0,0.0,1.0,1.0,N,0.0,0.3,20.75
179,179,2,236.0,162.0,0.0,0.5,1.17,4/4/2017 13:45,4/4/2017 13:53,2.0,0.0,2.0,1.0,N,0.0,0.3,7.8
180,180,2,132.0,151.0,0.0,0.5,19.9,4/4/2017 18:01,4/4/2017 18:40,1.0,5.76,2.0,2.0,N,4.5,0.3,63.06
181,181,1,48.0,24.0,2.45,0.5,2.6,4/3/2017 23:49,4/4/2017 0:00,1.0,0.0,1.0,1.0,N,0.5,0.3,14.75
182,182,1,264.0,264.0,0.0,0.5,0.6,4/3/2017 9:31,4/3/2017 9:34,1.0,0.0,2.0,1.0,N,0.0,0.3,4.8
183,183,2,132.0,48.0,0.0,0.5,18.29,4/7/2017 14:30,4/7/2017 15:49,2.0,5.76,2.0,2.0,N,0.0,0.3,58.56
184,184,1,152.0,244.0,1.5,0.5,1.8,4/4/2017 18:18,4/4/2017 18:25,1.0,0.0,1.0,1.0,N,1.0,0.3,10.8
185,185,2,79.0,144.0,1.5,0.5,1.07,4/4/2017 20:09,4/4/2017 20:21,1.0,0.0,1.0,1.0,N,0.5,0.3,11.3
186,186,2,170.0,161.0,1.06,0.5,0.73,4/5/2017 7:09,4/5/2017 7:13,1.0,0.0,1.0,1.0,N,0.0,0.3,6.36
187,187,1,170.0,263.0,1.7,0.5,2.6,4/3/2017 20:56,4/3/2017 21:07,1.0,0.0,1.0,1.0,N,0.5,0.3,13.0
188,188,1,238.0,152.0,2.35,0.5,2.1,4/3/2017 13:26,4/3/2017 13:39,1.0,0.0,1.0,1.0,N,0.0,0.3,14.15
189,189,2,231.0,232.0,1.66,0.5,1.17,4/4/2017 21:46,4/4/2017 21:53,1.0,0.0,1.0,1.0,N,0.5,0.3,9.96
190,190,1,233.0,158.0,3.45,0.5,2.9,4/5/2017 18:21,4/5/2017 18:42,1.0,0.0,1.0,1.0,N,1.0,0.3,20.75
191,191,1,100.0,220.0,0.0,0.5,11.4,4/5/2017 20:00,4/5/2017 20:28,1.0,2.64,2.0,1.0,N,0.5,0.3,38.94
192,192,1,141.0,256.0,0.0,0.5,7.0,4/7/2017 1:54,4/7/2017 2:11,1.0,0.0,2.0,1.0,N,0.5,0.3,22.8
193,193,2,161.0,236.0,2.82,0.5,1.94,4/4/2017 16:24,4/4/2017 16:35,1.0,0.0,1.0,1.0,N,1.0,0.3,14.12
194,194,2,237.0,141.0,1.06,0.5,0.55,4/6/2017 10:21,4/6/2017 10:25,2.0,0.0,1.0,1.0,N,0.0,0.3,6.36
195,195,1,140.0,263.0,1.65,0.5,1.3,4/6/2017 8:15,4/6/2017 8:24,1.0,0.0,1.0,1.0,N,0.0,0.3,9.95
196,196,2,68.0,230.0,0.0,0.5,1.07,4/7/2017 14:21,4/7/2017 14:32,2.0,0.0,2.0,1.0,N,0.0,0.3,9.3
197,197,2,66.0,231.0,0.0,0.5,1.29,4/7/2017 14:14,4/7/2017 14:16,5.0,0.0,2.0,1.0,N,0.0,0.3,6.3
198,198,2,236.0,66.0,6.82,0.5,8.59,4/4/2017 9:03,4/4/2017 9:29,1.0,0.0,1.0,1.0,N,0.0,0.3,34.12
199,199,1,263.0,75.0,1.25,0.5,0.9,4/3/2017 7:45,4/3/2017 7:52,1.0,0.0,1.0,1.0,N,0.0,0.3,9.05
200,200,1,226.0,145.0,0.0,0.5,2.6,4/4/2017 6:24,4/4/2017 6:43,1.0,0.0,2.0,1.0,N,0.0,0.3,14.8
201,201,1,263.0,186.0,2.75,0.5,3.5,4/7/2017 6:28,4/7/2017 6:42,1.0,0.0,1.0,1.0,N,0.0,0.3,16.55
202,202,1,234.0,48.0,3.35,0.5,1.7,4/6/2017 18:00,4/6/2017 18:24,2.0,0.0,1.0,1.0,N,1.0,0.3,20.15
203,203,1,132.0,265.0,6.0,0.5,7.3,4/6/2017 22:15,4/6/2017 22:31,1.0,0.0,1.0,1.0,N,0.5,0.3,29.3
204,204,2,170.0,50.0,1.86,0.5,1.45,4/3/2017 20:29,4/3/2017 20:38,1.0,0.0,1.0,1.0,N,0.5,0.3,11.16
205,205,1,164.0,232.0,2.65,0.5,2.6,4/5/2017 23:40,4/5/2017 23:55,2.0,0.0,1.0,1.0,N,0.5,0.3,15.95
206,206,2,262.0,237.0,0.0,0.5,0.58,4/6/2017 10:08,4/6/2017 10:12,1.0,0.0,2.0,1.0,N,0.0,0.3,5.8
207,207,2,230.0,13.0,2.5,0.5,4.82,4/3/2017 21:54,4/3/2017 22:13,2.0,0.0,1.0,1.0,N,0.5,0.3,21.8
208,208,2,161.0,186.0,0.0,0.5,1.37,4/3/2017 21:47,4/3/2017 21:55,1.0,0.0,2.0,1.0,N,0.5,0.3,8.3
209,209,1,211.0,79.0,1.5,0.5,1.7,4/4/2017 0:27,4/4/2017 0:38,1.0,0.0,1.0,1.0,N,0.5,0.3,11.8
210,210,1,170.0,234.0,1.7,0.5,1.5,4/6/2017 14:07,4/6/2017 14:20,1.0,0.0,1.0,1.0,N,0.0,0.3,12.0
211,211,2,170.0,138.0,9.52,0.5,9.72,4/3/2017 16:39,4/3/2017 17:12,1.0,5.76,1.0,1.0,N,1.0,0.3,47.58
212,212,2,112.0,226.0,1.76,0.5,1.61,4/6/2017 20:05,4/6/2017 20:13,2.0,0.0,1.0,1.0,N,0.5,0.3,10.56
213,213,1,132.0,216.0,0.0,0.5,5.7,4/3/2017 12:41,4/3/2017 12:56,1.0,0.0,2.0,1.0,N,0.0,0.3,19.3
214,214,2,229.0,237.0,0.0,0.5,1.47,4/4/2017 22:36,4/4/2017 22:43,6.0,0.0,2.0,1.0,N,0.5,0.3,8.3
215,215,1,158.0,90.0,1.35,0.5,0.9,4/4/2017 16:31,4/4/2017 16:34,1.0,0.0,1.0,1.0,N,1.0,0.3,8.15
216,216,2,113.0,249.0,0.0,0.5,0.71,4/5/2017 15:40,4/5/2017 15:46,1.0,0.0,2.0,1.0,N,0.0,0.3,6.8
217,217,1,239.0,141.0,0.0,0.5,2.0,4/6/2017 7:59,4/6/2017 8:21,1.0,0.0,2.0,1.0,N,0.0,0.3,15.3
218,218,1,163.0,164.0,1.15,0.5,0.9,4/5/2017 7:49,4/5/2017 7:52,1.0,0.0,1.0,1.0,N,0.0,0.3,6.95
219,219,2,48.0,50.0,0.0,0.5,0.94,4/5/2017 22:51,4/5/2017 22:55,2.0,0.0,2.0,1.0,N,0.5,0.3,6.3
220,220,1,236.0,75.0,1.7,0.5,1.1,4/5/2017 19:52,4/5/2017 19:56,1.0,0.0,1.0,1.0,N,1.0,0.3,9.0
221,221,2,107.0,179.0,0.0,0.5,5.17,4/3/2017 20:40,4/3/2017 21:00,2.0,0.0,2.0,1.0,N,0.5,0.3,19.8
222,222,2,233.0,233.0,1.26,0.5,0.46,4/6/2017 19:57,4/6/2017 20:01,1.0,0.0,1.0,1.0,N,1.0,0.3,7.56
223,223,1,100.0,138.0,7.3,0.5,10.1,4/5/2017 19:06,4/5/2017 19:29,1.0,5.76,1.0,1.0,N,1.0,0.3,43.86
224,224,2,114.0,68.0,2.16,0.5,2.05,4/5/2017 13:42,4/5/2017 13:54,1.0,0.0,1.0,1.0,N,0.0,0.3,12.96
225,225,2,7.0,186.0,3.0,0.5,6.07,4/5/2017 7:58,4/5/2017 8:43,5.0,0.0,1.0,1.0,N,0.0,0.3,32.8
226,226,1,239.0,236.0,0.0,0.5,0.9,4/4/2017 22:16,4/4/2017 22:19,2.0,0.0,2.0,1.0,N,0.5,0.3,6.3
227,227,1,162.0,225.0,5.0,0.5,7.5,4/4/2017 20:39,4/4/2017 21:19,1.0,0.0,1.0,1.0,N,0.5,0.3,36.3
228,228,2,140.0,75.0,0.0,0.5,1.82,4/6/2017 7:41,4/6/2017 7:49,2.0,0.0,2.0,1.0,N,0.0,0.3,8.8
229,229,1,90.0,90.0,0.0,0.5,3.2,4/6/2017 22:29,4/6/2017 22:48,1.0,0.0,2.0,1.0,N,0.5,0.3,16.3
230,230,2,138.0,163.0,8.0,0.5,10.69,4/5/2017 23:11,4/5/2017 23:50,1.0,5.76,1.0,1.0,N,0.5,0.3,52.06
231,231,1,48.0,145.0,0.0,0.5,9.0,4/5/2017 21:52,4/5/2017 22:29,1.0,0.0,2.0,1.0,N,0.5,0.3,34.3
232,232,2,41.0,163.0,2.0,0.5,3.16,4/7/2017 7:52,4/7/2017 8:17,1.0,0.0,1.0,1.0,N,0.0,0.3,20.3
233,233,1,236.0,132.0,14.6,0.5,19.4,4/3/2017 15:26,4/3/2017 16:37,2.0,5.76,1.0,2.0,N,0.0,0.3,73.16
234,234,1,142.0,234.0,0.0,0.5,3.2,4/4/2017 19:25,4/4/2017 19:43,1.0,0.0,2.0,1.0,N,1.0,0.3,15.8
235,235,2,246.0,170.0,2.2,0.5,1.37,4/3/2017 20:53,4/3/2017 21:03,1.0,0.0,1.0,1.0,N,0.5,0.3,11.0
236,236,1,261.0,102.0,3.0,0.5,13.2,4/3/2017 14:10,4/3/2017 15:00,1.0,0.0,1.0,1.0,N,0.0,0.3,46.3
237,237,2,162.0,164.0,0.0,0.5,0.19,4/6/2017 10:11,4/6/2017 10:13,1.0,0.0,2.0,1.0,N,0.0,0.3,4.3
238,238,1,13.0,138.0,9.15,0.5,14.2,4/6/2017 10:55,4/6/2017 11:47,1.0,0.0,1.0,1.0,N,0.0,0.3,54.95
239,239,2,162.0,237.0,1.46,0.5,1.23,4/3/2017 22:06,4/3/2017 22:12,2.0,0.0,1.0,1.0,N,0.5,0.3,8.76
240,240,2,234.0,137.0,0.0,0.5,0.98,4/6/2017 16:49,4/6/2017 16:59,1.0,0.0,2.0,1.0,N,1.0,0.3,9.3
241,241,1,138.0,80.0,6.15,0.5,9.1,4/3/2017 11:12,4/3/2017 11:43,1.0,0.0,1.0,1.0,N,0.0,0.3,36.95
242,242,1,162.0,237.0,1.5,0.5,0.9,4/5/2017 17:02,4/5/2017 17:12,1.0,0.0,1.0,1.0,N,1.0,0.3,11.3
243,243,2,141.0,140.0,2.19,0.5,0.84,4/6/2017 14:01,4/6/2017 14:08,1.0,0.0,1.0,1.0,N,0.0,0.3,9.49
244,244,1,186.0,87.0,3.35,0.5,3.5,4/5/2017 19:47,4/5/2017 20:06,1.0,0.0,1.0,1.0,N,1.0,0.3,20.15
245,245,1,90.0,161.0,2.05,0.5,1.6,4/3/2017 16:13,4/3/2017 16:23,3.0,0.0,1.0,1.0,N,1.0,0.3,12.35
246,246,2,234.0,162.0,0.0,0.5,1.73,4/5/2017 6:52,4/5/2017 7:01,2.0,0.0,2.0,1.0,N,0.0,0.3,9.3
247,247,1,100.0,161.0,0.0,0.5,0.6,4/3/2017 7:36,4/3/2017 7:39,1.0,0.0,2.0,1.0,N,0.0,0.3,4.8
248,248,1,263.0,148.0,3.0,0.5,7.3,4/3/2017 19:38,4/3/2017 19:57,1.0,0.0,1.0,1.0,N,1.0,0.3,27.8
249,249,1,79.0,79.0,1.15,0.5,0.4,4/6/2017 17:04,4/6/2017 17:07,1.0,0.0,1.0,1.0,N,1.0,0.3,6.95
250,250,2,161.0,231.0,4.56,0.5,4.64,4/3/2017 18:12,4/3/2017 18:40,1.0,0.0,1.0,1.0,N,1.0,0.3,27.36
251,251,1,152.0,244.0,0.0,0.5,1.5,4/5/2017 14:14,4/5/2017 14:24,2.0,0.0,2.0,1.0,N,0.0,0.3,9.3
252,252,2,100.0,140.0,1.0,0.5,2.53,4/4/2017 6:10,4/4/2017 6:21,1.0,0.0,1.0,1.0,N,0.0,0.3,12.3
253,253,1,186.0,162.0,3.35,0.5,1.6,4/5/2017 21:06,4/5/2017 21:19,1.0,0.0,1.0,1.0,N,0.5,0.3,14.65
254,254,2,236.0,262.0,1.16,0.5,0.62,4/6/2017 13:12,4/6/2017 13:17,1.0,0.0,1.0,1.0,N,0.0,0.3,6.96
255,255,2,107.0,137.0,0.7,0.5,0.62,4/4/2017 15:58,4/4/2017 16:04,1.0,0.0,1.0,1.0,N,0.0,0.3,7.0
256,256,2,125.0,142.0,2.2,0.5,4.34,4/5/2017 23:07,4/5/2017 23:24,1.0,0.0,1.0,1.0,N,0.5,0.3,19.0
257,257,1,141.0,107.0,0.0,0.5,3.7,4/7/2017 8:14,4/7/2017 8:32,1.0,0.0,2.0,1.0,N,0.0,0.3,16.3
258,258,1,236.0,237.0,0.0,0.5,0.8,4/6/2017 16:42,4/6/2017 16:50,1.0,0.0,2.0,1.0,N,1.0,0.3,8.3
259,259,2,263.0,75.0,1.56,0.5,1.34,4/7/2017 7:27,4/7/2017 7:35,1.0,0.0,1.0,1.0,N,0.0,0.3,9.36
260,260,1,50.0,230.0,0.0,0.5,0.5,4/4/2017 7:20,4/4/2017 7:22,1.0,0.0,2.0,1.0,N,0.0,0.3,4.3
261,261,1,237.0,236.0,1.5,0.5,0.9,4/5/2017 11:44,4/5/2017 11:53,1.0,0.0,1.0,1.0,N,0.0,0.3,9.8
262,262,1,186.0,249.0,0.0,0.5,1.4,4/7/2017 11:46,4/7/2017 11:55,1.0,0.0,2.0,1.0,N,0.0,0.3,8.8
263,263,2,170.0,162.0,0.0,0.5,1.11,4/3/2017 20:38,4/3/2017 20:47,1.0,0.0,2.0,1.0,N,0.5,0.3,8.3
264,264,2,162.0,151.0,0.0,0.5,3.87,4/5/2017 22:19,4/5/2017 22:33,1.0,0.0,1.0,1.0,N,0.5,0.3,15.3
265,265,1,24.0,74.0,0.0,0.5,2.2,4/4/2017 1:39,4/4/2017 1:50,1.0,0.0,2.0,1.0,N,0.5,0.3,11.3
266,266,2,229.0,238.0,1.8,0.5,3.16,4/6/2017 15:15,4/6/2017 15:42,3.0,0.0,1.0,1.0,N,0.0,0.3,20.6
267,267,2,161.0,202.0,3.86,0.5,4.42,4/5/2017 21:58,4/5/2017 22:20,1.0,0.0,1.0,1.0,N,0.5,0.3,23.16
268,268,2,237.0,100.0,1.0,0.5,1.95,4/7/2017 7:14,4/7/2017 7:23,6.0,0.0,1.0,1.0,N,0.0,0.3,10.8
269,269,1,170.0,100.0,0.0,0.5,0.4,4/4/2017 19:04,4/4/2017 19:07,1.0,0.0,2.0,1.0,N,1.0,0.3,6.3
270,270,2,79.0,234.0,1.76,0.5,1.4,4/30/2017 18:50,4/30/2017 19:00,1.0,0.0,1.0,1.0,N,0.0,0.3,10.56
271,271,2,88.0,229.0,0.0,0.5,5.71,4/6/2017 22:09,4/6/2017 22:24,1.0,0.0,2.0,1.0,N,0.5,0.3,20.3
272,272,1,230.0,113.0,1.75,0.5,1.7,4/5/2017 23:29,4/5/2017 23:36,1.0,0.0,1.0,1.0,N,0.5,0.3,10.55
273,273,1,231.0,25.0,3.55,0.5,4.5,4/3/2017 19:21,4/3/2017 19:38,1.0,0.0,1.0,1.0,N,1.0,0.3,21.35
274,274,2,262.0,236.0,0.0,0.5,0.93,4/5/2017 8:41,4/5/2017 8:48,1.0,0.0,2.0,1.0,N,0.0,0.3,7.3
275,275,2,68.0,158.0,1.89,0.5,0.73,4/4/2017 9:27,4/4/2017 9:32,1.0,0.0,1.0,1.0,N,0.0,0.3,8.19
276,276,1,231.0,231.0,1.0,0.5,0.4,4/6/2017 18:27,4/6/2017 18:37,1.0,0.0,1.0,1.0,N,1.0,0.3,9.8
277,277,2,161.0,263.0,2.76,0.5,2.6,4/5/2017 19:48,4/5/2017 20:03,4.0,0.0,1.0,1.0,N,1.0,0.3,16.56
278,278,2,263.0,162.0,2.56,0.5,1.5,4/7/2017 8:22,4/7/2017 8:39,1.0,0.0,1.0,1.0,N,0.0,0.3,15.36
279,279,2,125.0,234.0,2.06,0.5,1.27,4/5/2017 21:39,4/5/2017 21:51,1.0,0.0,1.0,1.0,N,0.5,0.3,12.36
280,280,2,48.0,166.0,2.7,0.5,3.88,4/4/2017 18:33,4/4/2017 18:49,5.0,0.0,1.0,1.0,N,1.0,0.3,19.0
281,281,1,256.0,255.0,1.05,0.5,0.9,4/7/2017 14:13,4/7/2017 14:17,1.0,0.0,1.0,1.0,N,0.0,0.3,6.35
282,282,1,236.0,141.0,1.65,0.5,0.9,4/7/2017 12:57,4/7/2017 13:05,1.0,0.0,1.0,1.0,N,0.0,0.3,9.95
283,283,2,230.0,48.0,2.79,0.5,0.77,4/7/2017 10:02,4/7/2017 10:14,1.0,0.0,1.0,1.0,N,0.0,0.3,12.09
284,284,1,230.0,151.0,3.85,0.5,3.9,4/6/2017 18:14,4/6/2017 18:38,1.0,0.0,1.0,1.0,N,1.0,0.3,23.15
285,285,2,142.0,229.0,1.66,0.5,1.36,4/7/2017 0:08,4/7/2017 0:15,1.0,0.0,1.0,1.0,N,0.5,0.3,9.96
286,286,2,237.0,186.0,0.0,0.5,2.15,4/6/2017 10:59,4/6/2017 11:25,2.0,0.0,2.0,1.0,N,0.0,0.3,16.8
287,287,2,164.0,231.0,2.0,0.5,3.01,4/4/2017 0:32,4/4/2017 0:47,1.0,0.0,1.0,1.0,N,0.5,0.3,15.8
288,288,1,193.0,145.0,0.0,0.5,0.8,4/3/2017 10:51,4/3/2017 10:54,1.0,0.0,2.0,1.0,N,0.0,0.3,5.3
289,289,1,224.0,140.0,1.85,0.5,2.3,4/6/2017 6:51,4/6/2017 6:57,1.0,0.0,1.0,1.0,N,0.0,0.3,11.15
290,290,2,113.0,231.0,0.0,0.5,1.26,4/4/2017 22:17,4/4/2017 22:24,1.0,0.0,2.0,1.0,N,0.5,0.3,8.3
291,291,2,43.0,170.0,2.76,0.5,2.03,4/4/2017 13:53,4/4/2017 14:12,1.0,0.0,1.0,1.0,N,0.0,0.3,16.56
292,292,2,239.0,151.0,0.0,0.5,0.93,4/6/2017 16:55,4/6/2017 17:02,1.0,0.0,2.0,1.0,N,1.0,0.3,7.8
293,293,1,142.0,12.0,0.0,0.5,5.9,4/7/2017 10:09,4/7/2017 10:40,1.0,0.0,2.0,1.0,N,0.0,0.3,24.8
294,294,2,236.0,237.0,2.0,0.5,1.07,4/5/2017 14:42,4/5/2017 14:58,2.0,0.0,1.0,1.0,N,0.0,0.3,13.8
295,295,1,158.0,107.0,2.7,0.5,1.8,4/4/2017 17:54,4/4/2017 18:04,1.0,0.0,1.0,1.0,N,1.0,0.3,13.5
296,296,2,100.0,113.0,2.64,0.5,1.67,4/4/2017 20:53,4/4/2017 21:01,2.0,0.0,1.0,1.0,N,0.5,0.3,11.44
297,297,1,249.0,158.0,1.25,0.5,0.6,4/6/2017 16:36,4/6/2017 16:40,1.0,0.0,1.0,1.0,N,1.0,0.3,7.55
298,298,1,75.0,75.0,0.0,0.5,0.2,4/5/2017 11:58,4/5/2017 11:58,1.0,0.0,1.0,1.0,N,0.0,0.3,3.8
299,299,2,164.0,50.0,2.06,0.5,1.6,4/4/2017 10:16,4/4/2017 10:29,1.0,0.0,1.0,1.0,N,0.0,0.3,12.36
300,300,1,161.0,236.0,2.0,0.5,1.7,4/7/2017 14:06,4/7/2017 14:23,1.0,0.0,1.0,1.0,N,0.0,0.3,14.3
301,301,2,239.0,163.0,1.47,0.5,1.67,4/5/2017 9:09,4/5/2017 9:20,1.0,0.0,1.0,1.0,N,0.0,0.3,11.27
302,302,2,230.0,107.0,0.0,0.5,2.08,4/4/2017 18:08,4/4/2017 18:28,3.0,0.0,2.0,1.0,N,1.0,0.3,15.3
303,303,1,263.0,141.0,0.0,0.5,0.7,4/5/2017 19:28,4/5/2017 19:33,1.0,0.0,2.0,1.0,N,1.0,0.3,7.3
304,304,1,50.0,234.0,2.25,0.5,2.5,4/4/2017 14:06,4/4/2017 14:19,1.0,0.0,1.0,1.0,N,0.0,0.3,13.55
305,305,1,186.0,100.0,0.0,0.5,0.9,4/6/2017 17:05,4/6/2017 17:19,1.0,0.0,2.0,1.0,N,1.0,0.3,11.3
306,306,1,45.0,148.0,1.02,0.5,0.9,4/6/2017 9:05,4/6/2017 9:11,1.0,0.0,1.0,1.0,N,0.0,0.3,7.82
307,307,1,236.0,158.0,5.7,0.5,6.1,4/5/2017 12:39,4/5/2017 13:04,1.0,0.0,1.0,1.0,N,0.0,0.3,28.5
308,308,1,79.0,90.0,2.05,0.5,1.4,4/7/2017 9:45,4/7/2017 9:58,1.0,0.0,1.0,1.0,N,0.0,0.3,12.35
309,309,1,236.0,141.0,0.0,0.5,0.6,4/4/2017 8:44,4/4/2017 8:50,1.0,0.0,2.0,1.0,N,0.0,0.3,6.3
310,310,2,166.0,151.0,0.0,0.5,0.8,4/6/2017 16:09,4/6/2017 16:14,2.0,0.0,2.0,1.0,N,1.0,0.3,7.3
311,311,1,142.0,151.0,1.7,0.5,2.0,4/6/2017 15:49,4/6/2017 16:04,1.0,0.0,1.0,1.0,N,0.0,0.3,13.0
312,312,2,237.0,246.0,1.0,0.5,3.74,4/5/2017 9:05,4/5/2017 9:33,1.0,0.0,1.0,1.0,N,0.0,0.3,21.3
313,313,1,246.0,234.0,1.55,0.5,1.2,4/3/2017 18:18,4/3/2017 18:24,1.0,0.0,1.0,1.0,Y,1.0,0.3,9.35
314,314,1,170.0,140.0,3.2,0.5,1.6,4/5/2017 15:12,4/5/2017 15:27,1.0,0.0,1.0,1.0,N,0.0,0.3,14.0
315,315,1,48.0,137.0,3.65,0.5,1.9,4/6/2017 13:23,4/6/2017 13:52,1.0,0.0,1.0,1.0,N,0.0,0.3,21.95
316,316,1,162.0,234.0,2.0,0.5,1.4,4/4/2017 17:16,4/4/2017 17:28,1.0,0.0,1.0,1.0,N,1.0,0.3,13.3
317,317,1,140.0,13.0,0.0,0.5,7.0,4/3/2017 18:07,4/3/2017 18:23,1.0,0.0,2.0,1.0,N,1.0,0.3,22.3
318,318,2,161.0,107.0,1.86,0.5,1.43,4/3/2017 14:14,4/3/2017 14:24,1.0,0.0,1.0,1.0,N,0.0,0.3,11.16
319,319,2,233.0,164.0,2.0,0.5,0.69,4/6/2017 14:10,4/6/2017 14:22,2.0,0.0,1.0,1.0,N,0.0,0.3,11.3
320,320,2,162.0,138.0,0.0,0.5,8.98,4/3/2017 19:36,4/3/2017 19:52,1.0,5.76,2.0,1.0,N,1.0,0.3,33.06
321,321,1,87.0,211.0,0.0,0.5,1.7,4/4/2017 16:31,4/4/2017 16:46,1.0,0.0,2.0,1.0,N,1.0,0.3,12.3
322,322,1,74.0,229.0,4.0,0.5,3.6,4/7/2017 12:05,4/7/2017 12:25,1.0,0.0,1.0,1.0,N,0.0,0.3,20.8
323,323,2,231.0,137.0,3.16,0.5,2.88,4/4/2017 11:01,4/4/2017 11:23,1.0,0.0,1.0,1.0,N,0.0,0.3,18.96
324,324,2,249.0,249.0,2.46,0.5,1.22,4/6/2017 12:43,4/6/2017 13:00,2.0,0.0,1.0,1.0,N,0.0,0.3,14.76
325,325,2,263.0,75.0,0.0,0.5,0.64,4/4/2017 9:26,4/4/2017 9:28,2.0,0.0,1.0,1.0,N,0.0,0.3,4.8
326,326,1,140.0,237.0,0.0,0.5,0.7,4/6/2017 13:01,4/6/2017 13:12,1.0,0.0,2.0,1.0,N,0.0,0.3,8.8
327,327,2,262.0,140.0,0.0,0.5,1.17,4/5/2017 12:44,4/5/2017 12:56,3.0,0.0,2.0,1.0,N,0.0,0.3,9.8
328,328,1,7.0,223.0,0.0,0.5,1.1,4/5/2017 0:37,4/5/2017 0:43,1.0,0.0,2.0,1.0,N,0.5,0.3,7.8
329,329,1,164.0,163.0,2.65,0.5,1.3,4/6/2017 18:16,4/6/2017 18:34,1.0,0.0,1.0,1.0,N,1.0,0.3,15.95
330,330,2,236.0,166.0,2.95,0.5,2.23,4/5/2017 8:17,4/5/2017 8:29,3.0,0.0,1.0,1.0,N,0.0,0.3,14.75
331,331,2,236.0,140.0,1.03,0.5,1.53,4/3/2017 9:49,4/4/2017 9:32,1.0,0.0,1.0,1.0,N,0.0,0.3,11.33
332,332,1,113.0,244.0,0.0,0.5,9.3,4/6/2017 23:05,4/6/2017 23:38,1.0,0.0,2.0,1.0,N,0.5,0.3,33.3
333,333,2,68.0,107.0,1.56,0.5,1.29,4/5/2017 21:13,4/5/2017 21:20,2.0,0.0,1.0,1.0,N,0.5,0.3,9.36
334,334,1,186.0,162.0,0.0,0.5,1.6,4/7/2017 6:28,4/7/2017 6:36,1.0,0.0,2.0,1.0,N,0.0,0.3,8.8
335,335,2,161.0,229.0,2.26,0.5,1.13,4/6/2017 9:14,4/6/2017 9:30,1.0,0.0,1.0,1.0,N,0.0,0.3,13.56
336,336,2,161.0,114.0,0.0,0.5,2.75,4/6/2017 11:45,4/6/2017 12:15,1.0,0.0,2.0,1.0,N,0.0,0.3,19.3
337,337,2,236.0,140.0,2.32,0.5,1.99,4/4/2017 7:52,4/4/2017 8:05,1.0,0.0,1.0,1.0,N,0.0,0.3,11.62
338,338,2,236.0,186.0,0.0,0.5,3.69,4/7/2017 13:11,4/7/2017 13:46,1.0,0.0,2.0,1.0,N,0.0,0.3,23.3
339,339,1,4.0,114.0,1.0,0.5,0.7,4/6/2017 16:18,4/6/2017 16:25,1.0,0.0,1.0,1.0,N,1.0,0.3,9.3
340,340,1,138.0,48.0,0.0,0.5,12.2,4/5/2017 14:12,4/5/2017 15:01,1.0,5.76,2.0,1.0,N,0.0,0.3,47.06
341,341,2,138.0,161.0,10.52,0.5,8.63,4/5/2017 16:51,4/5/2017 17:37,4.0,5.76,1.0,1.0,N,1.0,0.3,52.58
342,342,1,237.0,75.0,0.0,0.5,1.2,4/6/2017 7:57,4/6/2017 8:04,1.0,0.0,2.0,1.0,N,0.0,0.3,7.8
343,343,1,68.0,230.0,3.05,0.5,1.3,4/6/2017 13:57,4/6/2017 14:14,1.0,0.0,1.0,1.0,N,0.0,0.3,15.35
344,344,1,230.0,143.0,0.0,0.5,1.3,4/4/2017 21:36,4/4/2017 21:43,1.0,0.0,2.0,1.0,N,0.5,0.3,8.3
345,345,2,68.0,186.0,1.74,0.5,0.45,4/6/2017 5:48,4/6/2017 5:52,1.0,0.0,1.0,1.0,N,0.5,0.3,7.54
346,346,1,237.0,170.0,1.5,0.5,1.3,4/7/2017 13:27,4/7/2017 13:35,3.0,0.0,1.0,1.0,N,0.0,0.3,9.3
347,347,1,100.0,148.0,0.0,0.5,3.1,4/4/2017 0:41,4/4/2017 0:57,4.0,0.0,2.0,1.0,N,0.5,0.3,14.3
348,348,2,233.0,43.0,0.0,0.5,2.45,4/7/2017 14:38,4/7/2017 14:54,5.0,0.0,2.0,1.0,N,0.0,0.3,12.8
349,349,2,65.0,66.0,1.46,0.5,0.75,4/4/2017 21:18,4/4/2017 21:24,1.0,0.0,1.0,1.0,N,0.5,0.3,8.76
350,350,1,146.0,193.0,3.0,0.5,0.9,4/6/2017 11:21,4/6/2017 11:26,1.0,0.0,1.0,1.0,N,0.0,0.3,9.8
351,351,2,88.0,179.0,8.82,0.5,12.15,4/7/2017 4:08,4/7/2017 4:30,1.0,0.0,1.0,1.0,N,0.5,0.3,44.12
